,gid,Y,총인구,유소년인구,승용차_14시_19시,혼잡빈도강도합,혼잡시간강도합,학원,체육시설,횡단보도,아파트,삼거리,사거리,평균유동인구,신호등,횡단보도길이,주정차단속
1522,다사617074,1,612,89,3428.47,1070.24,1176.18,8,0,1,0,0,0,8,0,0.242847058,0
1523,다사617075,1,118,9,3428.47,1070.24,1176.18,0,0,0,3,0,0,2,0,0,0
1524,다사617076,1,324,26,2817.14,808.06,930.9,0,0,0,4,0,0,3,0,0,0
1525,다사617077,1,25,6,2316.69,615.82,732.73,0,0,5,0,0,0,0,0,0.945892276,18
1526,다사617078,1,0,0,362.05,100,100,0,0,0,0,0,0,3,0,0,0
1527,다사617079,1,0,0,1350.69,137.8,187.45,0,0,0,0,0,0,2,0,0,0
1528,다사617080,1,525,80,1051.41,165.36,193.35,0,0,0,2,0,0,1,0,0,0
1529,다사617081,0,240,52,3865.1,339.56,560.66,0,0,4,1,0,1,1,6,1.650932103,8
1530,다사617085,0,0,0,2205.11,123.77,164.04,0,1,0,0,0,0,2,0,0,1
1531,다사617086,0,36,0,2205.11,123.77,164.04,0,0,0,0,0,0,11,0,0,0
1532,다사617088,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,다사618031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,다사618032,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1535,다사618033,1,0,0,10930.53,199.54,199.77,0,0,0,0,0,0,4,0,0,0
1536,다사618034,1,0,0,33074.07,931.91,988.98,0,0,0,4,0,0,17,0,0,0
1537,다사618035,1,607,81,44460.72,1283.18,1376.38,0,1,1,8,0,0,1,0,0.424587485,0
1538,다사618036,1,83,0,671.57,318.45,384.29,0,0,1,0,0,0,2,0,0.212173412,8
1539,다사618037,1,76,0,1108.62,648.09,688.28,9,0,0,0,0,0,2,0,0,1
1540,다사618038,1,320,42,628.94,471.83,495.74,8,1,0,6,0,0,4,0,0,0
1541,다사618039,1,620,94,3698.53,787.67,913.94,0,0,1,4,0,0,5,0,0.173518616,1
1542,다사618040,1,225,36,3698.53,787.67,913.94,5,0,0,4,0,0,2,0,0,1
1543,다사618041,1,389,46,5914.85,196.76,199.52,0,0,0,4,0,0,3,0,0,0
1544,다사618042,1,0,0,5914.85,196.76,199.52,0,0,0,0,0,0,2,0,0,0
1545,다사618043,1,893,168,0,0,0,11,2,0,4,0,0,19,0,0,0
1546,다사618044,1,784,97,2453.4,269.78,362.66,0,0,0,3,0,0,1,0,0,0
1547,다사618045,1,344,53,2453.4,269.78,362.66,0,0,4,2,0,0,1,0,1.473200169,41
1548,다사618046,1,164,21,2453.4,269.78,362.66,6,0,0,2,0,0,4,0,0,0
1549,다사618047,1,704,116,1491.58,148.84,187.21,0,0,0,2,0,0,9,0,0,0
1550,다사618048,1,319,0,4734.8,243.03,335.1,42,0,4,1,0,0,11,0,1.303638577,9
1551,다사618049,1,141,0,7063.67,149,276.14,0,0,1,0,0,0,9,4,0.500964467,26
1552,다사618050,1,251,0,3978.22,214.58,331.16,0,0,0,0,0,0,6,0,0,0
1553,다사618051,1,114,0,735,120.39,183.27,0,0,0,0,0,0,11,0,0,26
1554,다사618052,1,148,0,0,0,0,0,0,0,0,0,0,8,0,0,46
1555,다사618053,1,33,0,2418.87,132.89,178.89,0,0,1,0,0,0,32,1,0.26726124,471
1556,다사618054,1,104,0,2418.87,132.89,178.89,0,0,0,0,0,0,6,0,0,0
1557,다사618055,1,137,0,0,0,0,0,0,0,0,0,0,5,0,0,2
1558,다사618056,1,19,0,13350.34,233.81,330.55,0,0,1,0,0,0,15,4,0.417065998,317
1559,다사618057,1,12,0,13350.34,233.81,330.55,7,1,0,0,0,0,4,0,0,0
1560,다사618058,1,0,0,1520.99,536.2,588.27,0,1,0,0,0,0,7,0,0,0
1561,다사618059,1,95,0,1520.99,536.2,588.27,0,0,0,0,0,0,6,0,0,0
1562,다사618060,1,132,9,0,0,0,0,0,0,0,0,0,7,0,0,0
1563,다사618061,1,127,14,0,0,0,0,0,0,1,0,0,2,0,0,0
1564,다사618062,1,112,0,0,0,0,10,0,0,0,0,0,3,0,0,0
1565,다사618063,1,98,0,10386.43,396.82,399.08,0,0,1,1,0,0,9,0,0.263396913,15
1566,다사618064,1,0,0,10386.43,396.82,399.08,0,0,0,0,0,0,2,0,0,0
1567,다사618065,1,0,0,2460.92,76.79,116.07,0,0,0,0,0,0,2,0,0,0
1568,다사618066,1,514,68,44783.16,981.67,1114.99,0,0,0,2,0,0,15,0,0,27
1569,다사618067,1,44,9,59326.62,1602.62,1857.89,0,0,1,2,0,0,12,0,0.186842047,0
1570,다사618068,1,37,0,53114.4,1358.51,1529.88,0,1,4,5,0,0,3,3,1.292803776,10
1571,다사618069,1,200,10,39279.29,923.8,984.03,0,0,0,3,0,0,2,0,0,8
1572,다사618070,1,149,12,0,0,0,0,0,0,3,0,0,1,0,0,0
1573,다사618071,1,163,18,5144.31,10.92,23.7,0,0,0,2,0,0,0,0,0,0
1574,다사618073,1,19,0,552.68,139.14,190.38,0,0,0,0,0,0,1,0,0,0
1575,다사618074,1,0,0,552.68,139.14,190.38,0,0,0,0,0,0,0,0,0,0
1576,다사618076,0,47,7,363.95,184.26,197.47,0,0,0,0,0,0,0,0,0,0
1577,다사618077,0,49,0,1509.68,464.87,491.38,0,0,0,0,0,0,0,0,0,0
1578,다사618078,1,39,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,다사618086,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,다사618087,0,39,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,다사618088,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,다사619030,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1583,다사619031,0,107,19,0,0,0,0,0,0,0,0,0,1,0,0,0
1584,다사619034,1,0,0,44460.72,1283.18,1376.38,0,0,1,0,0,0,4,1,0.28296825,0
1585,다사619035,1,0,0,44460.72,1283.18,1376.38,4,0,5,0,0,0,1,1,1.345815607,0
1586,다사619036,1,0,0,23194.41,764.57,789.82,0,0,1,0,0,0,6,0,0.479318508,0
1587,다사619037,1,71,0,46826.76,1304.07,1368.23,7,0,0,1,1,0,7,3,0,0
1588,다사619038,1,832,133,23280.89,579.47,595.09,0,0,0,9,1,0,14,0,0,0
1589,다사619039,1,916,130,21980.89,1097.15,1252.83,0,0,2,8,0,0,7,0,0.443486194,2
1590,다사619040,1,636,69,4876.32,1136.17,1300.02,0,0,0,6,0,0,9,0,0,13
1591,다사619041,1,665,85,19769.55,1098.06,1164.41,8,0,1,7,0,0,10,2,0.209450768,1
1592,다사619042,1,0,0,18904.23,736.98,780.03,12,1,1,0,0,0,10,3,0.498290014,1
1593,다사619043,1,839,163,0,0,0,0,0,0,3,0,0,4,0,0,0
1594,다사619044,1,241,38,5003.02,781.83,938.97,0,0,2,2,0,0,2,0,0.32446773,31
1595,다사619045,1,240,0,5003.02,781.83,938.97,0,0,3,2,0,0,6,0,0.923220093,3
1596,다사619046,1,0,0,4680.02,619.9,742.15,0,0,4,2,0,0,1,0,0.912738677,0
1597,다사619047,1,532,69,6870.8,674.23,885.87,0,0,1,2,0,0,2,0,0.311604385,0
1598,다사619048,1,0,0,13495.28,1092.26,1511.26,0,0,5,0,0,0,9,0,1.452262293,2
1599,다사619049,1,104,0,15582.84,732.72,1079.05,0,0,1,0,0,0,3,1,0.298229376,9
1600,다사619050,1,245,0,10290.05,392.72,612.51,0,0,0,0,0,0,8,0,0,18
1601,다사619051,1,116,9,735,120.39,183.27,0,0,0,0,0,0,8,2,0,105
1602,다사619052,1,120,0,0,0,0,0,0,0,1,0,0,22,0,0,16
1603,다사619053,1,19,0,2418.87,132.89,178.89,1,0,1,0,0,0,30,0,0.280191641,248
1604,다사619054,1,84,6,2418.87,132.89,178.89,0,0,0,0,0,0,1,0,0,0
1605,다사619055,1,213,14,6903.94,128.03,173.94,6,0,0,0,0,0,16,0,0,0
1606,다사619056,1,105,11,6903.94,128.03,173.94,0,0,2,0,0,0,14,0,0.564160128,305
1607,다사619057,1,83,0,6903.94,128.03,173.94,0,0,0,0,0,0,3,0,0,82
1608,다사619058,1,58,0,1520.99,536.2,588.27,0,0,0,0,0,0,2,0,0,64
1609,다사619059,1,117,0,1520.99,536.2,588.27,1,0,0,0,0,0,2,0,0,605
1610,다사619060,1,171,7,1243.5,365.85,392.43,1,0,0,0,0,0,5,0,0,0
1611,다사619061,1,142,6,1243.5,365.85,392.43,0,0,0,1,0,0,1,0,0,0
1612,다사619062,1,110,14,0,0,0,0,0,0,0,0,0,2,0,0,0
1613,다사619063,1,126,7,16199.18,795.42,798.76,0,0,0,1,0,0,5,0,0,2
1614,다사619064,1,0,0,16199.18,795.42,798.76,0,0,1,0,0,1,0,0,0.268656586,2
1615,다사619065,1,0,0,25130.35,392.74,397.24,0,0,0,0,0,1,0,0,0,0
1616,다사619066,1,0,0,56818.25,1147,1288.26,0,0,0,0,0,0,4,0,0,0
1617,다사619067,1,50,0,44896.13,1053.22,1253.53,3,0,1,0,0,0,14,0,0.163466472,22
1618,다사619068,1,597,45,8738.71,829.07,1059.21,0,0,0,4,0,0,1,0,0,7
1619,다사619069,1,314,25,1664.33,330.3,454.29,0,0,0,5,0,0,4,0,0,0
1620,다사619070,1,199,14,206.9,62.83,92.06,0,0,0,1,0,0,1,0,0,0
1621,다사619071,1,295,44,5766.72,197.99,221.65,0,0,0,0,0,0,1,0,0,0
1622,다사620033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,다사620034,1,182,40,353.35,152.75,187.98,0,0,1,0,0,0,4,0,0.23977674,0
1624,다사620035,1,0,0,11386.65,351.27,387.4,0,0,0,2,0,0,10,0,0,0
1625,다사620036,1,1240,162,23800.22,911.33,971.45,5,1,0,8,0,0,15,1,0,0
1626,다사620037,1,240,55,46826.76,1304.07,1368.23,5,0,5,2,1,0,5,1,1.823192496,1
1627,다사620038,1,250,60,34869.63,736.56,777.35,0,0,0,1,1,0,8,0,0,0
1628,다사620039,1,233,44,32592.35,1039.78,1225.3,0,0,1,1,0,0,9,0,0.284600771,1
1629,다사620040,1,0,0,45331.72,1581.34,1806.02,21,2,0,0,0,0,14,0,0,12
1630,다사620041,1,0,0,62483.13,1767.75,1895.89,0,0,0,0,0,0,14,1,0,1
1631,다사620042,1,0,0,67301.06,1671.65,1861.78,0,0,7,0,0,0,9,10,2.142829632,2
1632,다사620043,1,315,61,23335.72,917.09,988.92,0,0,0,2,0,0,4,0,0,0
1633,다사620044,1,292,53,36193.99,1827.16,2028.48,41,1,4,0,0,0,6,0,0.826926449,627
1634,다사620045,1,0,0,38540.89,1945.77,2224.01,15,1,2,0,0,0,6,0,0.660220056,81
1635,다사620046,1,0,0,29873.06,1436.07,1651.75,0,0,0,0,0,0,13,0,0,0
1636,다사620047,1,0,0,25630.23,1523.81,1833.86,0,0,0,0,0,1,13,0,0,0
1637,다사620048,1,254,0,57741.13,2994.51,3424.73,2,0,1,0,0,1,13,0,0.154242792,44
1638,다사620049,1,35,0,58280.36,1771.49,2168.91,0,0,1,0,0,1,7,3,0.524023843,15
1639,다사620050,1,287,8,29718.42,946.25,1131.6,0,0,0,0,0,1,6,0,0,33
1640,다사620051,1,174,0,22106.28,697.93,778.25,0,0,0,0,0,1,7,0,0,90
1641,다사620052,1,363,16,20548.6,398.46,399.65,0,0,0,1,0,0,8,0,0,9
1642,다사620053,1,33,0,29686.08,772.76,917.06,0,0,0,0,0,0,15,0,0,0
1643,다사620054,1,232,15,15797.77,455.05,542.37,0,0,0,0,0,0,2,0,0,0
1644,다사620055,1,168,10,17581.76,327.87,373.91,0,0,0,0,0,0,8,0,0,0
1645,다사620056,1,69,6,40407.67,720.84,888.95,0,0,0,0,0,0,13,0,0,2
1646,다사620057,1,97,7,6903.94,128.03,173.94,0,0,0,0,0,0,1,0,0,0
1647,다사620058,1,167,11,873.06,151.04,191.49,0,0,0,0,0,0,2,0,0,0
1648,다사620059,1,88,8,873.06,151.04,191.49,1,0,0,0,0,0,1,0,0,0
1649,다사620060,1,369,13,1243.5,365.85,392.43,0,0,0,0,0,0,4,0,0,10
1650,다사620061,1,207,22,1243.5,365.85,392.43,0,0,0,1,0,0,3,0,0,1
1651,다사620062,1,90,6,10214.34,198.82,199.65,0,0,0,0,0,0,2,0,0,0
1652,다사620063,1,130,7,56291.17,1692.07,1697.86,0,0,0,0,0,1,3,0,0,0
1653,다사620064,1,0,0,85478.75,2384.68,2395.64,0,0,7,0,0,1,25,9,2.631486368,0
1654,다사620065,1,0,0,38280.85,791.37,797.08,0,0,0,0,0,1,4,0,0,0
1655,다사620066,1,0,0,25130.35,392.74,397.24,0,0,0,0,0,0,1,0,0,0
1656,다사620067,1,0,0,1900.87,82.4,109.91,0,0,0,0,0,0,7,0,0,2
1657,다사620068,1,62,0,3718.68,347.73,538.89,0,0,0,0,0,0,3,0,0,6
1658,다사620069,1,206,18,3718.68,347.73,538.89,0,1,1,1,0,0,1,0,0.149076683,0
1659,다사620070,1,347,57,206.9,62.83,92.06,0,0,0,0,0,0,5,0,0,0
1660,다사620071,1,434,75,5404.97,260.74,310.7,0,0,0,0,0,0,0,0,0,0
1661,다사620092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,다사621031,0,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,다사621033,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1664,다사621034,0,290,54,353.35,152.75,187.98,0,0,2,1,0,0,7,0,0.409403257,0
1665,다사621035,1,372,65,353.35,152.75,187.98,0,0,0,4,0,0,2,0,0,0
1666,다사621036,1,661,96,1910.1,793.84,924.79,0,0,0,5,0,0,4,0,0,0
1667,다사621037,1,523,94,1265.26,407.41,528.22,0,0,2,2,0,0,1,0,0.384385586,49
1668,다사621038,1,239,46,187.64,80.63,155.39,0,0,0,1,0,0,2,0,0,0
1669,다사621040,1,305,69,259.55,80.63,155.39,0,0,0,2,0,0,0,0,0,0
1670,다사621041,1,184,35,36695.95,467.66,585.7,0,0,0,1,0,0,3,0,0,0
1671,다사621042,1,67,0,36623.05,565.83,685.59,0,0,0,0,0,0,4,0,0,1
1672,다사621043,1,57,8,23629,934.93,987.64,0,0,0,0,0,0,54,0,0,0
1673,다사621044,1,174,33,32166.11,1561.29,1671.39,17,0,0,1,0,0,54,0,0,10
1674,다사621045,1,10,0,41022.54,2186.3,2427.54,0,0,1,2,0,0,24,0,0.583707762,5
1675,다사621046,1,21,0,38142.75,1714.14,1858.89,63,0,0,0,0,0,25,0,0,6
1676,다사621047,1,187,0,49474.01,2420.29,2566.51,0,0,0,0,0,1,38,2,0,14
1677,다사621048,1,0,0,60801.54,2701.73,2854.4,0,1,4,5,0,1,16,8,1.06399736,555
1678,다사621049,1,7,0,94190.76,3201.44,3712.49,0,0,0,2,1,1,33,3,0,1
1679,다사621050,1,30,0,71065.07,2245.66,2769.15,0,0,2,0,1,1,12,5,0.757131117,0
1680,다사621051,1,23,0,36321.67,1502.23,1817.6,0,0,1,0,0,1,28,3,0.204685265,37
1681,다사621052,1,70,0,22429.3,593.79,712.93,0,0,2,0,0,0,17,0,0.317697504,4
1682,다사621053,1,32,0,37874.51,1066.28,1421.09,0,0,4,0,0,0,9,10,1.569969086,0
1683,다사621054,1,414,36,40868.13,1369.58,1779.87,1,0,0,1,0,0,22,0,0,2
1684,다사621055,1,45,0,38560.01,999.77,1235.73,5,1,1,0,0,0,35,0,0.101134319,2
1685,다사621056,1,22,0,50931.85,1074.23,1406.52,0,0,4,0,0,0,31,7,1.838596905,4
1686,다사621057,1,19,0,40340.68,961.44,1201.76,22,0,1,0,0,0,17,0,0.101391605,0
1687,다사621058,1,300,45,23868.22,623.02,714.99,25,1,2,0,0,0,6,0,0.682956634,0
1688,다사621059,1,108,14,23868.22,623.02,714.99,13,0,1,0,0,0,5,0,0.134228935,0
1689,다사621060,1,0,0,27478.16,897.85,1055.76,0,0,2,0,0,0,5,3,0.664163494,20
1690,다사621061,1,84,8,28728.88,1034.01,1229.42,0,0,0,0,0,0,5,0,0,0
1691,다사621062,1,37,0,12231.52,313.28,345.9,0,0,0,0,0,0,6,0,0,0
1692,다사621063,1,171,14,34194.54,1273.53,1331.11,0,0,0,0,0,1,5,0,0,0
1693,다사621064,1,122,6,73126.87,2232.26,2274.89,0,0,0,0,0,1,8,0,0,1
1694,다사621065,1,0,0,29221.47,1138.36,1176.64,0,0,0,0,0,1,3,0,0,0
1695,다사621066,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1696,다사621068,1,8,0,4763.1,215.48,363.49,0,0,0,0,0,0,3,0,0,0
1697,다사621069,1,101,8,4763.1,215.48,363.49,0,0,0,0,0,0,3,0,0,0
1698,다사621070,1,294,33,960.93,98.33,172.09,0,0,0,0,0,0,2,0,0,0
1699,다사621071,1,200,23,4782.56,73.67,112.75,0,0,0,0,0,0,0,0,0,4
1700,다사622032,0,0,0,271.12,79.32,178.14,0,0,0,0,0,0,1,0,0,0
1701,다사622034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,다사622036,0,39,0,860.14,454.35,544.24,0,0,0,0,0,0,0,0,0,0
1703,다사622037,1,19,0,860.14,454.35,544.24,0,0,1,0,0,0,1,0,0.351483359,5
1704,다사622040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,다사622041,1,0,0,19445.3,141.12,296.13,0,0,0,0,0,0,3,0,0,0
1706,다사622042,1,11,0,29922,350.6,612.07,0,0,0,0,0,0,19,1,0,1
1707,다사622043,1,160,26,6387.21,923.13,974.92,0,0,0,0,0,1,30,0,0,4
1708,다사622044,1,407,79,10493.49,1634.83,1758.99,6,4,1,3,0,1,28,2,0.250792214,214
1709,다사622045,1,548,94,6538.15,890.79,966.82,0,0,1,6,0,0,10,0,0.184414971,9
1710,다사622046,1,122,6,4519.52,691.1,766.89,0,1,1,0,0,0,3,0,0.184672225,19
1711,다사622047,1,163,13,3506.45,491.73,549.66,2,0,0,0,0,0,13,0,0,1
1712,다사622048,1,366,26,2652.01,410.72,465.14,0,0,0,6,0,0,7,0,0,0
1713,다사622049,1,101,9,22177.78,772.63,1112.43,0,0,0,2,1,0,47,0,0,8
1714,다사622050,1,0,0,23250.42,1006.61,1394.82,0,0,0,0,1,0,7,0,0,2
1715,다사622051,1,393,49,5101.08,967.04,1228.66,0,0,1,2,0,0,6,3,0.186175705,0
1716,다사622052,1,320,14,2439.59,355.1,503.38,0,0,0,13,0,0,20,0,0,0
1717,다사622053,1,477,62,11370.25,616.06,881.48,62,0,3,5,0,0,27,5,0.889402218,0
1718,다사622054,1,17,0,14902.73,1013.48,1339.28,1,0,0,0,0,0,42,0,0,59
1719,다사622055,1,0,0,21372.78,1228.81,1553.69,0,0,4,0,0,0,28,0,1.0246509,25
1720,다사622056,1,53,0,17027.23,550.21,796.52,31,2,3,0,0,0,23,7,1.052946545,152
1721,다사622057,1,33,0,24166.97,1014.26,1388.03,37,0,4,1,0,0,14,0,1.047115685,337
1722,다사622058,1,443,52,8424.34,504.86,668.43,0,0,1,5,0,0,6,0,0.264226315,67
1723,다사622059,1,237,27,2551.37,74.74,124.3,0,0,0,4,0,0,4,0,0,1
1724,다사622060,1,518,66,6562.35,333.64,464.12,0,0,2,4,0,0,3,6,0.545510641,0
1725,다사622061,1,259,40,12091.95,642.96,914.91,0,0,2,2,0,0,1,6,0.543410038,105
1726,다사622062,1,595,98,9088.22,581.66,770.48,0,0,0,7,0,0,1,0,0,0
1727,다사622063,1,70,0,6101.65,574.16,665.58,0,0,0,2,0,0,4,0,0,0
1728,다사622064,1,160,14,31289.38,1487.55,1621.09,0,0,0,2,0,0,15,0,0,0
1729,다사622065,1,131,17,33562.25,1282.73,1350.56,0,0,0,2,0,0,15,0,0,0
1730,다사622066,1,0,0,19350.72,546.25,576.57,0,0,0,0,0,0,6,0,0,0
1731,다사622067,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1732,다사622068,1,0,0,1901.3,34.75,81.49,0,0,0,0,0,0,3,0,0,0
1733,다사622069,1,18,0,4752.27,222.4,377.2,0,0,0,2,0,0,6,1,0,4
1734,다사622070,1,308,18,19999.33,499.87,791.55,0,0,0,1,0,1,2,1,0,0
1735,다사622071,1,53,0,10654.86,270.49,441.29,0,0,1,0,0,1,2,0,0.278339503,0
1736,다사623032,0,0,0,764.01,202.85,345.7,0,0,0,0,0,0,1,0,0,0
1737,다사623033,0,0,0,764.01,202.85,345.7,0,0,0,0,0,0,1,0,0,0
1738,다사623034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,다사623035,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,다사623037,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,다사623039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,다사623040,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1743,다사623041,1,0,0,39120.54,437.58,765.96,0,0,1,0,0,1,5,0,0.347854537,3
1744,다사623042,1,0,0,39120.54,437.58,765.96,0,0,2,0,0,1,6,2,0.856871369,0
1745,다사623043,1,204,30,4808.26,734.88,778.24,0,0,0,0,0,1,19,0,0,8
1746,다사623044,1,7,0,7691.79,1262.78,1366.1,0,0,2,0,0,1,13,5,0.416995196,15
1747,다사623045,1,534,75,569.36,508.18,583.81,0,0,0,3,0,0,2,0,0,2
1748,다사623046,1,432,67,698.63,293.2,367.35,0,0,0,3,0,0,2,0,0,4
1749,다사623047,1,101,7,1553.76,503.62,560.51,0,0,0,0,0,0,4,0,0,88
1750,다사623048,1,87,0,3505.15,756.59,917.41,0,0,0,1,0,0,4,0,0,145
1751,다사623049,1,70,7,7701.98,516.79,700.89,0,0,0,1,0,0,18,0,0,0
1752,다사623050,1,0,0,5936.29,415.46,530.42,0,0,0,0,0,0,2,0,0,6
1753,다사623051,1,514,65,853.28,343.1,384.04,0,0,1,4,0,0,9,0,0.487843177,0
1754,다사623052,1,900,121,1317.14,513.43,578.34,0,0,0,7,0,0,8,0,0,0
1755,다사623053,1,192,23,10709.86,679.65,903.56,67,1,4,8,0,0,37,7,1.449560167,1
1756,다사623054,1,15,0,14774.17,1260.55,1569.03,0,1,1,5,0,0,19,3,0.323030992,19
1757,다사623055,1,6,0,21559.63,1126.45,1444.25,14,2,2,0,0,0,66,3,0.368784096,112
1758,다사623056,1,48,0,17867.99,566.66,790.86,4,0,4,0,0,0,25,8,1.437457976,4
1759,다사623057,1,0,0,24275.39,1060.37,1416.47,14,2,3,0,0,0,117,5,0.950148596,163
1760,다사623058,1,415,39,9850.19,712.62,898.68,0,0,0,9,0,0,34,0,0,0
1761,다사623059,1,836,109,5842.16,174.35,278.29,0,0,2,5,0,0,2,3,0.64254491,0
1762,다사623060,1,365,43,5842.16,174.35,278.29,0,0,2,3,0,0,7,2,0.744824175,0
1763,다사623061,1,220,32,11753.64,441.93,735.74,0,0,2,5,0,0,3,3,0.490040063,0
1764,다사623062,1,1137,162,3512.42,194.86,304.54,0,0,0,12,0,0,5,0,0,0
1765,다사623063,1,567,101,1226.48,96.44,132.96,0,0,0,9,0,0,0,0,0,0
1766,다사623064,1,32,0,10252.45,1149.8,1245.65,0,0,0,0,0,0,5,0,0,0
1767,다사623065,1,196,10,27999.55,2493.33,2627.3,0,0,0,1,0,0,6,0,0,0
1768,다사623066,1,49,0,17851.38,1535.66,1581.93,0,0,1,0,0,0,8,0,0.121243467,0
1769,다사623067,1,0,0,16885.81,651.48,684.32,0,0,0,0,0,0,6,0,0,0
1770,다사623068,1,0,0,2575.51,324.95,371.26,0,0,0,0,0,0,21,0,0,0
1771,다사623069,1,0,0,8927.73,304.51,430.6,0,0,0,0,0,0,2,0,0,0
1772,다사623070,1,0,0,23642.97,540.99,842.62,0,0,3,0,0,1,1,7,0.921831798,0
1773,다사623071,1,15,0,23642.97,540.99,842.62,0,0,0,0,0,1,0,0,0,0
1774,다사623072,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,다사624032,0,0,0,764.01,202.85,345.7,0,0,0,0,0,0,0,0,0,0
1776,다사624035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,다사624036,1,0,0,410.29,186.59,198.81,0,0,0,0,0,0,0,0,0,0
1778,다사624037,1,0,0,410.29,186.59,198.81,0,0,0,0,0,0,1,0,0,0
1779,다사624038,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1780,다사624039,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1781,다사624040,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1782,다사624041,1,0,0,25543,315.19,522.02,0,0,0,0,0,1,5,0,0,0
1783,다사624042,1,0,0,37617.03,543.24,815.47,0,0,0,0,0,1,3,0,0,0
1784,다사624043,1,37,0,1570.19,198.92,199.77,0,0,0,0,0,1,8,0,0,9
1785,다사624044,1,0,0,2314.09,706.3,773.01,0,0,0,0,0,1,12,0,0,18
1786,다사624045,1,818,116,843.17,649.38,766.63,0,0,0,4,0,0,12,0,0,2
1787,다사624046,1,552,66,386.09,302.96,382.33,0,0,0,9,0,0,18,0,0,0
1788,다사624047,1,271,26,3445.13,169.11,220.02,0,0,0,4,0,0,3,0,0,22
1789,다사624048,1,181,14,9745.7,630.54,806,0,1,0,0,0,0,9,0,0,8
1790,다사624049,1,14,0,24218.87,926.38,1264.24,0,0,0,0,0,1,19,0,0,0
1791,다사624050,1,401,16,30582.5,833.7,1189.49,0,0,0,4,1,1,22,0,0,2
1792,다사624051,1,467,38,2265.29,240.98,283.79,0,0,0,8,1,0,15,0,0,0
1793,다사624052,1,271,17,12601.83,244.36,354.25,0,0,0,2,0,0,9,0,0,0
1794,다사624053,1,533,41,35609.23,555.71,938.14,0,0,0,2,1,1,9,0,0,1
1795,다사624054,1,344,22,38089.8,498.63,769.29,0,0,0,3,1,1,4,0,0,0
1796,다사624055,1,342,24,39147.94,1089.82,1395.58,0,0,0,2,0,1,30,0,0,0
1797,다사624056,1,0,0,66353.09,1356.22,1884.33,0,0,2,0,0,1,28,0,0.903731598,0
1798,다사624057,1,0,0,15166.27,872.59,1073.68,0,0,0,0,0,1,20,0,0,0
1799,다사624058,1,258,29,3540.97,283.41,351.82,0,0,0,1,0,0,2,0,0,0
1800,다사624059,1,627,80,5842.16,174.35,278.29,0,0,0,6,0,0,5,0,0,0
1801,다사624060,1,0,0,12983.42,437.74,736.4,0,0,0,0,0,0,6,1,0,0
1802,다사624061,1,0,0,12954.54,405.18,727.94,0,0,4,0,0,0,11,8,1.736852055,5
1803,다사624062,1,0,0,12954.54,405.18,727.94,0,0,1,2,0,0,14,4,0.400646411,0
1804,다사624063,1,706,115,8331.69,272.75,478.47,0,0,0,8,0,0,3,0,0,0
1805,다사624064,1,449,53,8327.77,1878.06,1986.36,3,0,1,3,0,0,4,0,0.259486349,0
1806,다사624065,1,141,7,10092.48,3250.84,3381.12,0,0,0,0,0,0,32,0,0,1
1807,다사624066,1,126,7,19112.97,2315.33,2377.01,0,0,2,0,0,0,23,0,0.845636415,0
1808,다사624067,1,0,0,17163.3,844,883.28,0,0,0,0,0,0,5,0,0,0
1809,다사624068,1,0,0,6979.19,331.69,428.4,0,0,0,0,0,0,28,0,0,0
1810,다사624069,1,0,0,17914.47,200.47,454.36,0,0,1,0,0,0,32,3,0.399088797,0
1811,다사624070,1,0,0,17914.47,200.47,454.36,0,0,0,0,0,0,1,0,0,0
1812,다사625034,0,0,0,13386.02,111.93,236.8,0,0,0,0,0,0,0,0,0,0
1813,다사625035,0,0,0,13386.02,111.93,236.8,0,0,0,0,0,0,2,0,0,0
